"","Publication","Code","AdditionalTaxonomicInfo","Genus","Species","CurrentGenus","CurrentSpecies","ForamEcogroup","EcoGroupPub","Sample.Name","Material","Lab","Forams","MarineMetazoa","Teeth","NaturalSynthetic","Mollusk","Lake","Corals","N","D47","D47error","Temperature_C","Temperature","TempError_C","TempError","d18O.water","d18O.water.SD","Acid.T","pH","Source","CDESorICDES","LARGEorSMALL","SyntheticVSForam","BenthicPlanktic"
"624","2017","Kelson","","","","","","","","141013_2_UWcp14_80C_3","A","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.45454333,0.014688309,80,8.018286665,0.64,0.029,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"625","2017","Kelson","","","","","","","","141014_2_UWcp14_70C_DS2","A","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",8,0.495955,0.012184081,72,8.394295329,0.38,0.018,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"626","2017","Kelson","","","","","","","","141014_3_UWcp14_80C_DS","A","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.44979,0.018459957,86,7.752615737,0.04,0.002,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"631","2017","Kelson","","1","","","","","","140807_11_UWcp14_20C_10","C","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.59823667,0.004206607,24,11.32526912,0.43,0.033,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"632","2017","Kelson","","1","","","","","","150122_5_20C_CA_13","C","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.618548,0.005448188,24,11.32526912,1.03,0.078,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"633","2017","Kelson","","","","","","","","141218_6_UWcp14_3C_2","unkn","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.670385,0.005775,9,12.56145338,1.67,0.147,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"634","2015","Kluge","","","","","","","","R125C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",4,0.616135,0.01283566,25,11.24942624,2,0.149,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"635","2021","Swart","","","","","","","","25","C","Miami","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",13,0.603,0.005,25,11.2494,0.5,0.04,NA,NA,"90","","","CDES","Large","Synthetic","Neither"
"636","2014","Tang","","1","","","","","","C30","C","Tulane","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.585028,0.024246874,25,11.24942624,0.5,0.038,NA,NA,"100","8.3","Petersen","CDES","Large","Synthetic","Neither"
"637","2014","Tang","","1","","","","","","C54","C","Tulane","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.56480333,0.014479234,25,11.24942624,0.5,0.038,NA,NA,"100","8.3","Petersen","CDES","Large","Synthetic","Neither"
"638","2014","Tang","","1","","","","","","C57","C","Tulane","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.55274,0.00468,25,11.24942624,0.5,0.038,NA,NA,"100","8.3","Petersen","CDES","Large","Synthetic","Neither"
"640","2014","Tang","","1","","","","","","C29","C","Tulane","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.56478333,0.006299869,25,11.24942624,0.5,0.038,NA,NA,"100","8.3","Petersen","CDES","Large","Synthetic","Neither"
"641","2014","Tang","","1","","","","","","C32","C","Tulane","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.59,0.00746,25,11.24942624,0.5,0.038,NA,NA,"90","8.3","Petersen","CDES","Large","Synthetic","Neither"
"642","2014","Tang","","1","","","","","","C34","C","Tulane","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.55793,0.006191368,25,11.24942624,0.5,0.038,NA,NA,"90","8.3","Petersen","CDES","Large","Synthetic","Neither"
"643","2017","Kelson","","","","","","","","150618_4_50C_Z_1","A","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.53446,0.01445,50,9.576166301,0.83,0.049,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"644","2017","Kelson","","","","","","","","150618_6_30C_Z_1","A","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.549175,0.015925,36,10.46312704,0.49,0.033,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"645","2017","Kelson","","","","","","","","150715_11_50C_Z_2","A","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.54084,0.01394,50,9.576166301,1,0.059,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"646","2015","Kluge","","","","","","","","4-50C-NoSalt","mix","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.54058,0.01919,49.6,9.599917441,0.5,0.03,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"647","2015","Kluge","","","","","","","","NA2-25C-Salt","mix","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.61142,0.00978841,25.7,11.19678863,0.5,0.037,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"648","2015","Kluge","","","","","","","","NA5-50C-Salt","V","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.52571,0.00335,49.6,9.599917441,0.5,0.03,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"649","2015","Kluge","","","","","","","","6-70C-NoSalt","mix","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.499235,0.031425,69.9,8.497382201,0.5,0.025,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"650","2015","Kluge","","","","","","","","NA9-90C-Salt","V","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",4,0.4504575,0.01998836,91,7.541181118,0.5,0.021,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"651","2015","Kluge","","","","","","","","NA7-70C-Salt","V","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.50198,0.00419549,69.9,8.497382201,0.5,0.025,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"652","2015","Kluge","","","","","","","","NA8-80C-Salt","mix","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.47391333,0.01711963,79.9,8.022829603,0.5,0.023,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"653","2015","Kluge","","","","","","","","NA1-23C-Salt","V","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.60974,0.00294341,23.5,11.3634785,0.5,0.038,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"688","2017","Kelson","","","","","","","","140820_1_UWcp14_70C_CA_4","C","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.484244,0.006941029,71,8.443148975,1,0.049,NA,NA,"25/90","","","CDES","Large","Synthetic","Neither"
"689","2017","Kelson","","","","","","","","140802_1_UWcp14_70C_4","C","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",4,0.492335,0.006363307,72,8.394295329,0.43,0.021,NA,NA,"25/90","","","CDES","Large","Synthetic","Neither"
"690","2017","Kelson","","","","","","","","140522_2_UWcp14_80C_1","C","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",6,0.474875,0.005000454,77,8.156272717,0.36,0.017,NA,NA,"25/90","","Petersen","CDES","Large","Synthetic","Neither"
"691","2017","Kelson","","","","","","","","140721_7_UWcp14_80C_2","C","UW","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.47176,0.011289145,78,8.109884228,1.28,0.059,NA,NA,"25/90","","","CDES","Large","Synthetic","Neither"
"692","2015","Kluge","","","","","","","","8-80C-NoSalt","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",6,0.46802333,0.01314036,79.9,8.022829603,0.5,0.023,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"693","2015","Kluge","","","","","","","","R380C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.483536,0.01144666,80,8.018286665,2,0.09,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"694","2015","Kluge","","","","","","","","9-90C-NoSalt","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.45773667,0.01455693,91,7.541181118,0.5,0.021,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"695","2015","Kluge","","","","","","","","R4100C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.4601,0.00734273,100,7.181796716,2,0.076,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"696","2021","Fiebig","","","","","","","","CA 120","C","Goethe","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",4,0.403,0.005,120,6.4697,2,0.07,NA,NA,"90","","","CDES","Large","Synthetic","Neither"
"697","2015","Kluge","","","","","","","","R5125C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.404242,0.01437215,125,6.308216062,2,0.063,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"698","2015","Kluge","","","","","","","","R6150C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.374118,0.00835367,150,5.584847382,2,0.052,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"699","2021","Fiebig","","","","","","","","CA 170","C","Goethe","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.344,0.004,170,5.0921,2,0.05,NA,NA,"90","","","CDES","Large","Synthetic","Neither"
"700","2015","Kluge","","","","","","","","R7175C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.359918,0.00912062,175,4.97912694,2,0.044,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"701","2015","Kluge","","","","","","","","R8200C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.344064,0.00714014,200,4.466859692,2,0.038,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"702","2021","Fiebig","","","","","","","","CA 200","C","Goethe","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",6,0.325,0.003,200,4.4669,2,0.04,NA,NA,"90","","","CDES","Large","Synthetic","Neither"
"703","2015","Kluge","","","","","","","","R9225C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.313348,0.0108803,225,4.029765094,2,0.032,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"704","2015","Kluge","","","","","","","","R10250C","C","ImperialCollegeLondon","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.30394667,0.02201735,250,3.653823298,2,0.028,NA,NA,"70/90","","Petersen","CDES","Large","Synthetic","Neither"
"708","2021","Fiebig","","","","","","","","ETH 1-1100","C","Goethe","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",10,0.179,0.003,1100,0.5304,10,0.01,NA,NA,"90","","","CDES","Large","Synthetic","Neither"
"709","2021","Fiebig","","","","","","","","ETH 2-1100","C","Goethe","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",10,0.184,0.003,1100,0.5304,10,0.01,NA,NA,"90","","","CDES","Large","Synthetic","Neither"
"710","2014","Tang","","","","","","","","C22","C","UCLATripati","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.661,0.003,5,12.92533689,0.5,0.046,NA,NA,"90","","","ICDES","Large","Synthetic","Neither"
"711","2014","Tang","","","","","","","","C24","C","UCLATripati","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.684,0.01,5,12.92533689,0.5,0.046,NA,NA,"90","","","ICDES","Large","Synthetic","Neither"
"712","2014","Tang","","","","","","","","C26","C","UCLATripati","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",1,0.676,0.007,5,12.92533689,0.5,0.046,NA,NA,"90","","","ICDES","Large","Synthetic","Neither"
"713","2014","Tang","","","","","","","","C27","C","UCLATripati","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.675,0.007,5,12.92533689,0.5,0.046,NA,NA,"90","","","ICDES","Large","Synthetic","Neither"
"714","2014","Tang","","","","","","","","C48","C","UCLATripati","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",3,0.667,0.004,5,12.92533689,0.5,0.046,NA,NA,"90","","","ICDES","Large","Synthetic","Neither"
"734","this study","Tripati Lab Synthetics","","","","","","","","DC-3 tube","A","Caltech","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",2,0.607,0.007,21.7,11.50264551,0.5,0.039,NA,NA,"70","","","ICDES","Large","Synthetic","Neither"
"735","this study","Tripati Lab Synthetics","","","","","","","","DSC-4 bulk","A","Caltech","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",6,0.609,0.006,19.7,11.66029514,0.5,0.04,NA,NA,"70","","","ICDES","Large","Synthetic","Neither"
"736","this study","Tripati Lab Synthetics","","","","","","","","DSC-4 stir bar","A","Caltech","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",7,0.603,0.009,19.7,11.66029514,0.5,0.04,NA,NA,"70","","","ICDES","Large","Synthetic","Neither"
"737","2019","Muller","","","","","","","","Leeds 23","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",16,0.488,0.017,70,8.492430347,2,0.098,-7.31,0.1,"70","","","CDES","Small","Synthetic","Neither"
"738","2019","Muller","","","","","","","","Leeds 1","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",12,0.477,0.014,70,8.492430347,2,0.098,-7.35,0.1,"70","","","CDES","Small","Synthetic","Neither"
"739","2019","Muller","","","","","","","","Leeds 6","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",11,0.503,0.02,70,8.492430347,2,0.098,-7.36,0.1,"70","","","CDES","Small","Synthetic","Neither"
"740","2019","Muller","","","","","","","","Leeds 12","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",8,0.484,0.037,70,8.492430347,2,0.098,-7.28,0.1,"70","","","CDES","Small","Synthetic","Neither"
"748","2019","Muller","","","","","","","","Leeds 15","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",21,0.389,0.021,140,5.858473716,2,0.056,-7.05,0.1,"70","","","CDES","Small","Synthetic","Neither"
"749","2019","Muller","","","","","","","","Leeds 34","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",6,0.302,0.054,220,4.111894138,2,0.033,-6.91,0.1,"70","","","CDES","Small","Synthetic","Neither"
"750","2019","Muller","","","","","","","","Leeds 41","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",6,0.328,0.025,220,4.111894138,2,0.033,-6.71,0.1,"70","","","CDES","Small","Synthetic","Neither"
"751","2019","Muller","","","","","","","","Leeds 84","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",12,0.291,0.018,220,4.111894138,2,0.033,-4.74,0.1,"70","","","CDES","Small","Synthetic","Neither"
"754","2019","Muller","","","","","","","","Rodolo (H)","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",87,0.21,0.01,1100,0.530351788,2,0.002,NA,NA,"70","","","CDES","Small","Synthetic","Neither"
"755","2019","Muller","","","","","","","","Sansa (H)","D","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",59,0.208,0.011,1100,0.530351788,2,0.002,NA,NA,"70","","","CDES","Small","Synthetic","Neither"
"756","2019","van Dijk - 115 C ACID","","","","","","","","8.5","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",14,0.632,0.009,8.5,12.60609248,1,0.089,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"757","2019","van Dijk - 115 C ACID","","","","","","","","18","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",12,0.562,0.007,18,11.79685961,1,0.081,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"758","2019","van Dijk - 115 C ACID","","","","","","","","23","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",13,0.546,0.005,23,11.40188158,1,0.077,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"759","2019","van Dijk - 115 C ACID","","","","","","","","27.5","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",15,0.571,0.013,27.5,11.06311899,1,0.073,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"760","2019","van Dijk - 115 C ACID","","","","","","","","37","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",15,0.538,0.015,37,10.39576441,1,0.067,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"761","2019","van Dijk - 115 C ACID","","","","","","","","42","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",12,0.512,0.013,42,10.06851397,1,0.064,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"762","2019","van Dijk - 115 C ACID","","","","","","","","47","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",5,0.51,0.018,47,9.75647616,1,0.061,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"763","2019","van Dijk - 115 C ACID","","","","","","","","52","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",15,0.483,0.008,52,9.458722478,1,0.058,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"764","2019","van Dijk - 115 C ACID","","","","","","","","57","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",15,0.469,0.017,57,9.174394202,1,0.055,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"765","2019","van Dijk - 115 C ACID","","","","","","","","62","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",13,0.468,0.015,62,8.902696179,1,0.053,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"766","2019","van Dijk - 115 C ACID","","","","","","","","250","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",18,0.237,0.01,250,3.653823298,10,0.136,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"767","2019","van Dijk - 115 C ACID","","","","","","","","400","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",7,0.15,0.018,400,2.206867707,10,0.064,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"768","2019","van Dijk - 115 C ACID","","","","","","","","800","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",10,0.125,0.009,800,0.868318672,10,0.016,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"769","2019","van Dijk - 115 C ACID","","","","","","","","800","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",10,0.124,0.008,800,0.868318672,10,0.016,NA,NA,"115","","","CDES","Small","Synthetic","Neither"
"770","2019","van Dijk - 70 C ACID","","","","","","","","8.5","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",14,0.586,0.014,8.5,12.60609248,1,0.089,NA,NA,"70","","","CDES","Small","Synthetic","Neither"
"771","2019","van Dijk - 70 C ACID","","","","","","","","18","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",12,0.556,0.016,18,11.79685961,1,0.081,NA,NA,"70","","","CDES","Small","Synthetic","Neither"
"772","2019","van Dijk - 70 C ACID","","","","","","","","27.5","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",15,0.538,0.029,27.5,11.06311899,1,0.073,NA,NA,"70","","","CDES","Small","Synthetic","Neither"
"773","2019","van Dijk - 70 C ACID","","","","","","","","37","S","ETH","NonForaminifera",2,2,"Synthetic","NonMollusk","Non-lake","NonCorals",15,0.514,0.03,37,10.39576441,1,0.067,NA,NA,"70","","","CDES","Small","Synthetic","Neither"
